epoch,acc,loss,val_acc,val_loss
0,0.42000662476939843,1.7958421629365211,0.45382585751978893,1.6799411946676652
1,0.43921828424942416,1.6500486509813383,0.45514511857624107,1.6703446939941446
2,0.47466048364332869,1.5887573536913613,0.48284960437890406,1.5203067473182577
3,0.47532295467996488,1.5298555955542519,0.47889182058047491,1.4908117949176276
4,0.49718449822756267,1.4886127361283077,0.49604221635883905,1.4413632034940895
5,0.52500828091732588,1.4241788719773647,0.52242744079051362,1.4602752876784997
6,0.53295793314965678,1.3710763616726154,0.55013192612137207,1.3272512877522169
7,0.55051341509732166,1.2998541843895093,0.56860158311345643,1.2574457873769675
8,0.56806889703511476,1.2463368404855315,0.5712401056981653,1.1645521151988047
9,0.58065584626723776,1.1787092137628929,0.61609498680738783,1.0861973230945718
10,0.58661808553773387,1.1489688494064114,0.60026385208547584,1.069528166096569
11,0.60417356745578388,1.0763253692800376,0.66358839065858743,0.97697035492567397
12,0.63564094068910082,1.009144074634907,0.68469656976357618,0.86078457160801247
13,0.64723418356370122,0.95813142664979811,0.6266490766744186,0.94729944521015741
14,0.6641271945142162,0.91245517714128621,0.64511873335196668,0.87938174880588904
15,0.68433256049983826,0.85044518805134572,0.72559366762480826,0.80923252558645287
16,0.69559456771791828,0.82469501385589272,0.71767810010658406,0.73061410418286488
17,0.72143093747546161,0.76882809475582536,0.75065963076412834,0.69210550590052144
18,0.72010599534295971,0.7396827901523213,0.74934036955040806,0.71599968992625818
19,0.73368665118926646,0.70013847523629569,0.72559366770344236,0.75644424486915163
20,0.73567406423994541,0.6874612824890779,0.74406332469552672,0.70802428068145917
21,0.74759854262299241,0.65877432489916365,0.76517150395778366,0.6306233305415252
22,0.75753560791587382,0.66019621623711466,0.77440633261109404,0.65293826670005017
23,0.77012255713812516,0.62401729911003101,0.80343007899840468,0.55929593785142517
24,0.77078502823399087,0.59287264728909417,0.81266490765171506,0.51200564697109618
25,0.78138456442530635,0.56382960777540958,0.80474934021212496,0.51892079361825005
26,0.78767803918450585,0.55852187516457119,0.80474934021212496,0.52503872829880127
27,0.79264657169274444,0.5309899352656251,0.80079155688550041,0.50838842956560581
28,0.79827757535607813,0.53301323275074097,0.79419525050236239,0.54250493126682997
29,0.80556475654190129,0.49763937029801247,0.79551451203061907,0.49956639838407413
30,0.81815170596158437,0.49066990772869934,0.78627968337730869,0.54895485336044536
31,0.82113282548824496,0.48280855921492272,0.78759894443376088,0.5692170910281682
32,0.81185823118264178,0.49816471607766433,0.81266490765171506,0.56106621506660781
33,0.82510765154024512,0.45372341862475885,0.84036939298257352,0.44748006977317828
34,0.83835707187810538,0.4246503368103966,0.82981530327281094,0.46111835417458125
35,0.8323948328050409,0.42632769112872854,0.83377308691397189,0.41942293344355508
36,0.83537595228234363,0.43453381084456039,0.83245382585751981,0.45457637903715503
37,0.84034448490904123,0.41309205036697977,0.83509234828496037,0.43309038946292017
38,0.83603842331897982,0.42951696483913776,0.76781002646385832,0.61905244157937078
39,0.83206359719787859,0.43428380152135937,0.83773087055513284,0.44384328281816515
40,0.84465054663730477,0.42183358465334009,0.82585751978891819,0.50782592747960054
41,0.84961907926400237,0.39049106060412198,0.84696569920844322,0.43053177227130979
42,0.85028155016243634,0.38981841401415734,0.81662269113560781,0.48952078304221575
43,0.85094402117932932,0.39168685647026913,0.8575197887609376,0.43968149681519075
44,0.85624378931447342,0.38356988371385964,0.83773087071240104,0.4972410954407227
45,0.86518714806227226,0.36896595433872637,0.84564643783745475,0.43714508412302644
46,0.86088108655118356,0.37068615305419789,0.85224274390605637,0.43492607441104181
47,0.85558131841603946,0.37069200268542779,0.84696569936571142,0.43022673457153238
48,0.85723749583981301,0.37073150453839171,0.84696569905117502,0.43500621384869781
49,0.87744286185504983,0.31188566776923526,0.86807387862796836,0.39535821215458472
50,0.87545544892282978,0.34295919580979234,0.86675461741424797,0.39290395841041781
51,0.87479297780722098,0.34193383376279113,0.85883905013192607,0.43482916178992681
52,0.88042398145081158,0.31215027413223312,0.85356200543431304,0.50272303218105541
53,0.88174892346485434,0.31756700698252976,0.85620052786175371,0.42660451588026765
54,0.88208015909175996,0.31353378665095805,0.87467018469656987,0.44809262363097596
55,0.89831069888717963,0.29177517788166951,0.85092348269233598,0.40803387824023307
56,0.89831069890692283,0.27387040509012817,0.86411609498680741,0.43619207627235823
57,0.90460417356740641,0.26290156949668109,0.86411609482953922,0.43129863768894627
58,0.90857899966876454,0.26036098798469781,0.90237467002742833,0.36053042931575574
59,0.90460417366612234,0.26540778725648329,0.90237467018469653,0.30833373749554943
60,0.90824776425903386,0.25351275636161469,0.8970976251725471,0.38365919402454018
61,0.91321629688573147,0.23783890885720785,0.91688654337835185,0.28581421458626799
62,0.93010930771778733,0.21268769681580801,0.8891820580474934,0.35231326677588287
