epoch,acc,loss,val_acc,val_loss
0,0.45809870823087501,1.5659356862750817,0.33509234836359453,1.8971778937568766
1,0.59456773771083526,1.1919024246107786,0.63984168865435354,1.0527341991741612
2,0.67903279239430892,0.95057674159510874,0.66226912928759896,0.9986398783082383
3,0.73169923823730332,0.77997251406297186,0.77044854865539669,0.70815819360335464
4,0.77542232537198519,0.6525996478040631,0.81662269113560781,0.53578455451296003
5,0.8158330572839998,0.55616604193980901,0.86807387862796836,0.42004573329457506
6,0.83868830746552459,0.48119777946450054,0.82849604237362706,0.51482041089704611
7,0.83901954299371417,0.46632990879742425,0.86543535620052769,0.44980336438697371
8,0.86816826771726352,0.4016309520707852,0.8812664907651715,0.41339207304970887
9,0.88042398143106837,0.36926622471101794,0.87730870696674235,0.3928722307911649
10,0.89234845985360156,0.33949964276091393,0.90897097625329815,0.31417373727053638
11,0.90294799610414656,0.28529027480485225,0.90237467018469653,0.37530315741110287
12,0.90692282212653197,0.264814237646608,0.92744063324538262,0.31699972410040039
13,0.90924147066591432,0.2815812153802798,0.93007915551555498,0.26478883632923178
14,0.9211659489897317,0.23909260441788815,0.93271767810026385,0.24441011822573586
15,0.92480953958264323,0.23247016542358248,0.92612137203166223,0.31152035097412195
16,0.91818482941371315,0.23964256251557214,0.93139841688654357,0.26655869533880405
17,0.93507784032474173,0.20028729955460622,0.9525065961488004,0.23999191950367749
18,0.92547201059953632,0.21642768653014038,0.92480211066067375,0.2898043581336186
19,0.94567737671348895,0.16976627920214094,0.92612137203166223,0.35921474739830539
20,0.94236502162902391,0.17601426326308514,0.95646437994722955,0.22077706703881789
21,0.95031467373302414,0.15003615670750159,0.91820580474934033,0.30216803020333238
22,0.93971513756145186,0.16436510670062682,0.93007915567282318,0.36702006778588869
23,0.94600861212321963,0.152384757887018,0.94195250659630603,0.2150019144142995
24,0.95428949983438227,0.14351022264476879,0.95118733509234832,0.20335321045218965
25,0.95163961576681022,0.14400308531329267,0.94327176765275822,0.28584118290634769
26,0.94633984773038193,0.15691523809688065,0.93799472295514508,0.25384037510435387
27,0.96091421000331234,0.11847880063609335,0.95118733509234832,0.28562411892511647
28,0.96919509771447498,0.096566771804600327,0.94986807387862793,0.22071639432677492
29,0.96621397813845644,0.10031747768357589,0.96306068585856297,0.23816144169310702
30,0.97548857237495856,0.079436157529284596,0.94722955145118737,0.27128708309992794
31,0.96753892017224241,0.097991971337921618,0.9604221634311223,0.24534155360710536
32,0.96985756873136797,0.082666544786167931,0.95514511873350927,0.23145980569633065
33,0.98012586959192549,0.071427467864953201,0.95910290237467022,0.23645048614561873
34,0.973169923815833,0.077123741137740551,0.94591029023746698,0.19254771348762897
35,0.97648227899901396,0.075040806210734029,0.94986807387862793,0.2464348827267562
36,0.97813845654124654,0.066375243551868718,0.94195250643903783,0.27547068841445771
37,0.98376946018483713,0.054213719933289752,0.95646437994722955,0.26221233257292192
38,0.97979463398476319,0.060469723998532857,0.95646437994722955,0.21768419814694151
39,0.98608810874396269,0.048619236863727558,0.96306068601583117,0.18909661288620133
40,0.98608810864524676,0.052470441515865648,0.95778364116094983,0.24267186046151645
41,0.98608810864524676,0.04746662660181996,0.95910290237467022,0.22054579408937944
42,0.98012586959192549,0.060811652519665201,0.9604221635883905,0.19911563201412119
43,0.98443193120173011,0.051025664485045794,0.95778364116094983,0.20956744693126284
44,0.98045710500165617,0.059935824961301884,0.96174142480211078,0.25271982033300833
45,0.98178204713415806,0.054899804009375747,0.96306068601583117,0.21875514180106442
46,0.98145081152699565,0.056236822418924068,0.96174142480211078,0.20625357788933396
47,0.98476316661146079,0.053691772403335551,0.96569920844327173,0.23243777283657333
48,0.98343822467639064,0.047497772105450302,0.9604221635883905,0.22231622839052878
49,0.98145081152699565,0.057242334045719018,0.96174142464484258,0.21233929007063498
50,0.98476316661146079,0.050886787913441069,0.96437994722955145,0.22345940221136676
51,0.98476316661146079,0.049831272369425257,0.95910290221740202,0.23368810624803238
52,0.98708181517058624,0.049015497485235572,0.9604221635883905,0.21965559901415288
53,0.98376946008612121,0.051604003922192616,0.96174142480211078,0.22671000567040012
54,0.98244451805233524,0.05005228427803602,0.95778364116094983,0.20869831830655694
55,0.98575687313680027,0.042221377579647702,0.9604221635883905,0.2262359432343794
56,0.98774428618747934,0.045802958416695447,0.95910290237467022,0.22602689891554192
57,0.98708181517058624,0.046610203850798435,0.96306068601583117,0.20870999594545853
