epoch,acc,loss,val_acc,val_loss
0,0.24263488920821688,2.0197078814691203,0.037037037037037035,4.4173776863744019
1,0.38066865279358059,1.793942053481389,0.16005291005291006,2.8523929636314431
2,0.39953657730215236,1.7657087435196741,0.21164021164021163,2.528086053000556
3,0.41410129099285237,1.6915028133521763,0.31878306878306878,1.9564647926855339
4,0.45150612384939148,1.6239495703575035,0.41005291005291006,1.7378743439124376
5,0.46375372394233777,1.5920077338987373,0.41005291005291006,1.7107257792558619
6,0.46607083754995648,1.5572849926432408,0.4775132275132275,1.6196126792796706
7,0.48560079444879256,1.5097718033637482,0.45238095238095238,2.0586193232309249
8,0.47169811321247967,1.5188062143262668,0.42989417989417988,2.4317121707573137
9,0.47732538895392329,1.5164822494301011,0.4775132275132275,1.573084306464624
10,0.4935451838126525,1.4767534338216519,0.47486772486772488,1.5328627932008612
11,0.4942072162029168,1.445405887042162,0.47354497354497355,1.5674556127931707
12,0.47368421053618082,1.5392898950542058,0.46825396825396826,1.5793825892544298
13,0.48460774582886845,1.4708046571421567,0.44973544973544971,1.5494775406267278
14,0.50479973530540478,1.4297557767358531,0.47883597883597884,1.5268284801452878
15,0.50016550822827799,1.4292321460052106,0.49867724867724866,1.4560548073400266
16,0.52432969225356607,1.3746066931974252,0.45634920634920634,1.5294293688718603
17,0.52797087069103865,1.3597463338195943,0.49735449735449733,1.4227565741412853
18,0.5415425355941087,1.3034693631301926,0.48280423280423279,1.4578235726507882
19,0.54849387631831448,1.2943170255716572,0.51587301587301593,1.3567048960892611
20,0.55279708708686093,1.2685833501326489,0.52777777777777779,1.3892442095216619
21,0.55743131416398772,1.2680448987001776,0.50661375661375663,1.3769623072689803
22,0.57431314135379086,1.2256062331084423,0.51058201058201058,1.3843016693831751
23,0.57398212524251169,1.1975174206686667,0.52645502645502651,1.3631221995782601
24,0.58225753071765085,1.175193691048469,0.54894179894179895,1.3117171059209833
25,0.59053293619279001,1.1566529202958442,0.54365079365079361,1.2860616622147736
26,0.59218801733122406,1.1455502267390518,0.53439153439153442,1.329016503833589
27,0.59682224438862075,1.1393538958108491,0.53306878306878303,1.3913084296953111
28,0.59847732550732469,1.1275359561450431,0.55158730158730163,1.2540742455336151
29,0.61966236355445981,1.0811742208959725,0.54232804232804233,1.2262248715395649
30,0.62363455819199709,1.0787906160973351,0.56349206349206349,1.2528292640807137
31,0.63091691502748204,1.0458578213442637,0.59259259259259256,1.1554240398306064
32,0.63753723944310758,1.0339932719511293,0.59920634920634919,1.1635346466271335
33,0.64548162869845194,1.0207064985558119,0.61507936507936511,1.1218540668487549
34,0.65276398553393689,0.98669964055358395,0.59391534391534395,1.1483826145293221
35,0.66368752078716431,0.98620323148716049,0.61375661375661372,1.0952501032087538
36,0.68487255879483921,0.92875926451586766,0.6071428571428571,1.1045967535997825
37,0.68056934801642766,0.92674114963780252,0.60449735449735453,1.096054063272224
38,0.68652763995300337,0.9024289589139729,0.63095238095238093,1.0445305783912617
39,0.68752068857292747,0.87992938495716166,0.64814814814814814,1.0482266289847237
40,0.70572658068136995,0.84096701807709018,0.64021164021164023,1.0420514468162778
41,0.70671962932102417,0.84271639974178048,0.63095238095238093,1.0154742273704085
42,0.69778219138656539,0.86100186963461756,0.63492063492063489,1.0430988924843925
43,0.72558755390851637,0.81575663118952757,0.67592592592592593,0.95305482988004331
44,0.73717312156187309,0.78495249975915382,0.65740740740740744,0.96745827431401243
45,0.71069182392896624,0.81697166293553669,0.68253968253968256,0.96650012618019465
46,0.7378351540014626,0.77035844546996457,0.68915343915343918,0.90834553121889705
47,0.74611055949633187,0.74193587118882443,0.69708994708994709,0.91758105308605875
48,0.74875868927442013,0.7380423636595882,0.67592592592592593,0.91080380936779037
49,0.74875868923495992,0.72022916691779149,0.68518518518518523,0.90454485744395585
