epoch,acc,loss,val_acc,val_loss
0,0.2363455809433308,2.0188621413190804,0.20634920634920634,1.9354586437265708
1,0.42370076134717061,1.6964573568557517,0.23544973544973544,2.3369856057343661
2,0.46342270774227307,1.5758521191847321,0.24603174603174602,2.2938984115287742
3,0.49652432972175009,1.523799698860272,0.33201058201058203,2.1537066250251082
4,0.52035749752724336,1.437577123635654,0.46031746031746029,1.6332947438356107
5,0.53392916262761447,1.3771302713064593,0.5,1.4907299368469804
6,0.55577623304528379,1.2900063190109798,0.52380952380952384,1.363451189464993
7,0.5743131414623065,1.2548027412262392,0.52777777777777779,1.4077639150871801
8,0.58391261176729947,1.2004116590115377,0.51851851851851849,1.325080739127265
9,0.59318106599060838,1.1885857686661838,0.5806878306878307,1.2498022147587367
10,0.61072492562000102,1.1379157753031761,0.57671957671957674,1.2603680595519051
11,0.63356504472664987,1.0735901295448209,0.62301587301587302,1.088877173327895
12,0.58556769291559851,1.2077027268064058,0.53703703703703709,1.3761699275364951
13,0.61436610399828329,1.1412072013601173,0.60449735449735453,1.1708886311167763
14,0.64051638542126044,1.0647614643850771,0.59391534391534395,1.1596516317160672
15,0.6391923204828911,1.0328028773638003,0.60582010582010581,1.1195673649273221
16,0.66170142348812577,0.98492281833889861,0.6428571428571429,1.0372878224761397
17,0.66203243968819037,0.98885135270238356,0.64153439153439151,1.0725691119829814
18,0.68156239665608187,0.9168697917986216,0.65873015873015872,0.98836396043262786
19,0.66236345581919975,0.94885975566379122,0.64682539682539686,1.0148489424791285
20,0.68520357503436413,0.92169588889084442,0.65740740740740744,1.0109800021484416
21,0.69447202922807783,0.89226019185175764,0.70767195767195767,0.89850405820463064
22,0.70936775905965221,0.8679409206840859,0.66666666666666663,0.95878376910295438
23,0.71300893747739469,0.82856216425928841,0.68253968253968256,0.91785517193022226
24,0.73419397560345023,0.78837474396354279,0.73148148148148151,0.79381392336396317
25,0.74015226752029595,0.75110623117157738,0.70899470899470896,0.84180755022341613
26,0.73551804042343905,0.75463532670488898,0.73280423280423279,0.8420962003803758
27,0.73717312151254777,0.75641138057999169,0.72354497354497349,0.81080438094164331
28,0.76928169486223563,0.6903385671705885,0.71825396825396826,0.81095491672949815
29,0.77557100301860615,0.67263199613410796,0.72222222222222221,0.79309232808925489
30,0.79543197618656225,0.6389269274084507,0.77380952380952384,0.70526131025697825
31,0.78550148961244926,0.63761554445821056,0.7592592592592593,0.68717358257404715
32,0.79079774916862577,0.62943947005453427,0.74603174603174605,0.72118088713398687
33,0.80370738170116163,0.60384969047780301,0.76851851851851849,0.70595054951294389
34,0.79874213836477992,0.59670304540804942,0.7592592592592593,0.67500349989643804
35,0.81065872231685177,0.55433556888325253,0.78174603174603174,0.64806923806351957
36,0.82555445218788637,0.53203071885178399,0.78306878306878303,0.62356494516922678
37,0.83482290634213985,0.51928801177077555,0.78174603174603174,0.64223217144214284
38,0.82952664686488375,0.53080906661998672,0.79761904761904767,0.62369516665342628
39,0.8318437603837171,0.51608206399305501,0.7857142857142857,0.60160969662918617
40,0.83614697120158887,0.50237306771946044,0.80026455026455023,0.6090291445217435
41,0.83945713347845696,0.47066961061634871,0.79629629629629628,0.61683255370962553
42,0.84276729565667463,0.47518168384371434,0.79232804232804233,0.59484317504539697
43,0.84342932807653404,0.46784521662529949,0.81746031746031744,0.56726931642602996
44,0.85766302548824891,0.43960133445495725,0.82407407407407407,0.52596203170756184
45,0.86527639858298888,0.42031896627332077,0.81746031746031744,0.49830742866273908
46,0.86726249590175741,0.42189182115682344,0.8214285714285714,0.52615638376859131
47,0.86295928508388564,0.40559601037954501,0.81613756613756616,0.53442178548328456
48,0.87156570675908951,0.41075801063120582,0.82671957671957674,0.50544752827081729
49,0.87355180409758815,0.38841065216916792,0.85052910052910058,0.48539044428124001
50,0.87222773917894891,0.40264361220769873,0.82804232804232802,0.51114925789454624
51,0.87752399873512543,0.37509169118051616,0.83862433862433861,0.50665670018347486
52,0.87057265806024497,0.40030795210483494,0.83597883597883593,0.48875738325573148
53,0.88480635553115017,0.36115731272781104,0.82936507936507942,0.51098389284951351
54,0.8761999338362163,0.3735700998725342,0.84656084656084651,0.47860699198233386
55,0.88877855016868745,0.3450700238381581,0.84656084656084651,0.47668421568063202
56,0.88844753396862275,0.34386370877326228,0.83597883597883593,0.48967470867293222
57,0.88480635555088027,0.34703155673327568,0.84126984126984128,0.46538638784771874
58,0.90036411788123449,0.3260764474901921,0.86243386243386244,0.4514438833193804
59,0.89970208542191477,0.3096044388276305,0.85846560846560849,0.4464180343365543
60,0.90201919898020833,0.31574936781802426,0.8664021164021164,0.42661381012232846
61,0.8957298908041077,0.3133083304272547,0.84259259259259256,0.4847132743351043
62,0.90003310162197947,0.31781467471798303,0.87698412698412698,0.40637748172043492
63,0.90797749091678404,0.29248880808300548,0.87830687830687826,0.39872825413784652
64,0.90003310162197947,0.30421961096689742,0.87301587301587302,0.41808347001908319
65,0.9059913936177455,0.29628202726571856,0.85185185185185186,0.46114600840068998
66,0.90566037735849059,0.28454269002167371,0.84920634920634919,0.40587280036280393
67,0.91261171799391083,0.27107678117518469,0.8664021164021164,0.43081873582390251
68,0.91360476667302526,0.27108633281457745,0.87037037037037035,0.39674347355252221
69,0.91294273419397554,0.26760897303147452,0.85846560846560849,0.46294124668868131
