epoch,acc,loss,val_acc,val_loss
0,0.50944021204008338,1.5129929992606916,0.58311345630711175,1.3553835938347991
1,0.59258032467002775,1.1991587583297687,0.63324538258575203,1.3588504527049203
2,0.63895329575382265,1.0795526593755751,0.69788918213668161,0.94483533761117577
3,0.67340178873097511,0.96670931611245892,0.72427440633245388,0.86187925187767656
4,0.67671414379569705,0.97039976843385045,0.60817941952506593,1.1199220456674419
5,0.6690957271211706,0.97242498117474063,0.72163588390501321,0.86274773586236708
6,0.69956939391799222,0.86833190858739229,0.75065963060686014,0.79353777564924433
7,0.66710831399151882,0.97615045765134112,0.68469656976357618,0.92022495329537302
8,0.70718781058264713,0.86793400669540144,0.75857519796781614,0.75185838443937281
9,0.73070553159350471,0.80448789725283121,0.78364116094986802,0.6502288716764123
10,0.7694600862002049,0.71677845420328823,0.79683377292980306,0.64689977329450421
11,0.76681020210301809,0.68717723261563735,0.79947229535724373,0.63657399650299451
12,0.79562769126876298,0.62529275931835016,0.83245382570025162,0.54791453205501184
13,0.79894004637297122,0.61195674688166912,0.84696569920844322,0.52952009286131896
14,0.80291487255330196,0.58594537804007496,0.85356200527704484,0.48122766999267336
15,0.81748923494469139,0.56783439958873427,0.81926121356304848,0.55423003781124913
16,0.82941371322902235,0.5327196262971815,0.86015831134564646,0.47482473191886276
17,0.81980788338535782,0.53939865872574866,0.87335092348284959,0.44559131586300038
18,0.83570718781053333,0.50352938070463871,0.87598944591029027,0.40647669700723837
19,0.84100695592593422,0.48506559627503898,0.86543535620052769,0.40708825616338007
20,0.84398807550195276,0.45938931760427848,0.88390501334988036,0.39294950526433758
21,0.85558131841603946,0.44628077845140657,0.89182058047493407,0.3677872733107343
22,0.85756873144697532,0.43714650477270056,0.8891820580474934,0.37974586274897515
23,0.858562437992058,0.42892315139751552,0.87862796833773082,0.42027456652481199
24,0.86783703212984431,0.39851334722143167,0.90105540897097625,0.3583479154078501
25,0.87711162636634643,0.39276548668756989,0.8970976251725471,0.35458404262179122
26,0.86849950324545322,0.39742663632998132,0.91029023730975023,0.29921365661010896
27,0.88108645244796135,0.3529151606022739,0.90765171503957787,0.34523303235701647
28,0.88737992708870184,0.33303326022826352,0.8891820578902252,0.40318622092143841
29,0.88506127854931937,0.35226776345986804,0.92348284960422167,0.27836945287313186
30,0.89731699236184015,0.32240568659644364,0.91688654353562005,0.31836284130890324
31,0.89036104680292261,0.34205976509127883,0.91160949852347062,0.30735857886972401
32,0.88605498509440217,0.32905884063887492,0.9208443270195128,0.26827031193119238
33,0.9012918185816573,0.29961242388320625,0.9050131926121372,0.34846386559169967
34,0.90228552510699678,0.29760160201647773,0.92744063324538262,0.28312702619011137
35,0.90592911569990831,0.28848195046374009,0.92612137203166223,0.29129688080036548
