epoch,acc,loss,val_acc,val_loss
0,0.40093085106382981,1.7292879972052067,0.56084656084656082,1.3855544587291737
1,0.63563829787234039,1.1827738489559356,0.67724867724867721,1.0493410567127208
2,0.69481382978723405,1.008658362037324,0.62037037037037035,1.178873181658447
3,0.7333776595744681,0.86348978223952844,0.79232804232804233,0.67457029869947482
4,0.76396276595744683,0.75516820159998344,0.80423280423280419,0.64111784873185329
5,0.79554521276595747,0.68131609292740514,0.83862433862433861,0.52130889407699066
6,0.75964095744680848,0.78219299589065794,0.47089947089947087,1.5892893820212632
7,0.73071808510638303,0.86422498413222903,0.77910052910052907,0.76768674863078612
8,0.7832446808510638,0.71721278622429419,0.83201058201058198,0.68082972966804711
9,0.80651595744680848,0.62768597647230673,0.83597883597883593,0.6206960507801601
10,0.81848404255319152,0.57826178195945765,0.8664021164021164,0.59773968585899895
11,0.83211436170212771,0.53454981700695581,0.86375661375661372,0.52861876884307812
12,0.85771276595744683,0.46308414642005524,0.88888888888888884,0.45902853394075044
13,0.86835106382978722,0.44228320552947675,0.89417989417989419,0.39977117229706394
14,0.86835106382978722,0.43266229196748834,0.89814814814814814,0.41875533018478012
15,0.88065159574468088,0.3828102330815919,0.89153439153439151,0.48580951996581262
16,0.88630319148936165,0.36955387139336227,0.90211640211640209,0.41612842253276278
17,0.88896276595744683,0.3566326915702604,0.90608465608465605,0.40265271714124728
18,0.90226063829787229,0.3261083725919115,0.92460317460317465,0.30997205990805199
19,0.89527925531914898,0.3309226110775737,0.89814814814814814,0.54161334258538707
20,0.90492021276595747,0.31627897264316995,0.90740740740740744,0.45651461475740662
21,0.90857712765957444,0.3000550863749169,0.91798941798941802,0.50508877745381109
22,0.91788563829787229,0.25826773033576444,0.90211640211640209,0.59344857942963403
23,0.91589095744680848,0.26976713671923636,0.92063492063492058,0.43205168977300956
24,0.91289893617021278,0.27172736979109491,0.91005291005291,0.53740978189719413
25,0.92453457446808507,0.2414151500672736,0.90740740740740744,0.54798983849545635
26,0.92220744680851063,0.26128081011367921,0.91534391534391535,0.3516437497073735
27,0.92719414893617025,0.23879855402566968,0.92989417989417988,0.35401366461837103
28,0.93251329787234039,0.21522163318351228,0.89417989417989419,0.33214746841362547
29,0.91622340425531912,0.27111895261530544,0.92328042328042326,0.28094231136261472
30,0.91788563829787229,0.27100810405619918,0.81746031746031744,0.6541689606728377
